"(0, 'JR Hopes')","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"('JR Hopes', 'MS Gony')","[0.2, 0.4, 0.0, 0.0, 0.1, 0.0, 0.3, 0.0]"
"('K Goel', 'MS Gony')","[0.6, 0.25, 0.05, 0.0, 0.05, 0.0, 0.05, 0.1]"
"('K Goel', 2)","[0.375, 0.5, 0.0625, 0.0, 0.0, 0.0, 0.0625, 0.0]"
"('RR Sarwan', 'MS Gony')","[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"('RR Sarwan', 2)","[0.6111111111111112, 0.2222222222222222, 0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0]"
"(4, 'P Amarnath')","[0.2653061224489796, 0.3469387755102041, 0.061224489795918366, 0.0, 0.24489795918367346, 0.0, 0.08163265306122448, 0.02040816326530612]"
"('RR Sarwan', 'P Amarnath')","[0.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0]"
"('RR Sarwan', 'CK Kapugedera')","[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0]"
"(4, 'CK Kapugedera')","[0.0, 0.625, 0.0, 0.0, 0.375, 0.0, 0.0, 0.0]"
"('RR Sarwan', 'M Muralitharan')","[0.42857142857142855, 0.2857142857142857, 0.2857142857142857, 0.0, 0.0, 0.0, 0.0, 0.0]"
"('RR Sarwan', 'L Balaji')","[0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333]"
"(2, 'P Amarnath')","[0.16666666666666666, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333, 0.0, 0.16666666666666666, 0.0]"
"('DPMD Jayawardene', 'P Amarnath')","[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"('DPMD Jayawardene', 'M Muralitharan')","[0.3684210526315789, 0.3684210526315789, 0.05263157894736842, 0.0, 0.05263157894736842, 0.0, 0.15789473684210525, 0.15789473684210525]"
"('VRV Singh', 'L Balaji')","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
"('U Kaul', 'L Balaji')","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"('GH Vihari', 5)","[0.52, 0.36, 0.04, 0.02, 0.04, 0.0, 0.02, 0.0]"
"('GH Vihari', 1)","[0.3125, 0.4375, 0.125, 0.0, 0.125, 0.0, 0.0, 0.125]"
"(5, 5)","[0.5314685314685315, 0.3356643356643357, 0.04895104895104895, 0.0, 0.06293706293706294, 0.0, 0.02097902097902098, 0.07692307692307693]"
"('V Sehwag', 'DP Vijaykumar')","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]"
"(4, 'PM Sarvesh Kumar')","[0.3333333333333333, 0.37037037037037035, 0.037037037037037035, 0.0, 0.25925925925925924, 0.0, 0.0, 0.0]"
"(4, 'Y Venugopal Rao')","[0.26666666666666666, 0.4777777777777778, 0.05555555555555555, 0.0, 0.17777777777777778, 0.0, 0.022222222222222223, 0.022222222222222223]"
"('MF Maharoof', 'PP Ojha')","[0.5, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.16666666666666666, 0.16666666666666666]"
"('MF Maharoof', 2)","[0.26666666666666666, 0.4, 0.2, 0.0, 0.06666666666666667, 0.0, 0.06666666666666667, 0.06666666666666667]"
"('TM Dilshan', 'PP Ojha')","[0.43478260869565216, 0.43478260869565216, 0.0, 0.0, 0.13043478260869565, 0.0, 0.0, 0.043478260869565216]"
"('TM Dilshan', 'DP Vijaykumar')","[0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0]"
"('AC Gilchrist', 'GD McGrath')","[0.7142857142857143, 0.14285714285714285, 0.0, 0.0, 0.14285714285714285, 0.0, 0.0, 0.14285714285714285]"
"('Shahid Afridi', 'GD McGrath')","[0.4, 0.0, 0.0, 0.0, 0.4, 0.2, 0.0, 0.0]"
"('Shahid Afridi', 'Mohammad Asif')","[0.0, 0.5, 0.0, 0.0, 0.25, 0.0, 0.25, 0.0]"
"('AC Gilchrist', 'Mohammad Asif')","[0.5833333333333334, 0.08333333333333333, 0.08333333333333333, 0.0, 0.16666666666666666, 0.0, 0.08333333333333333, 0.08333333333333333]"
"('HH Gibbs', 'GD McGrath')","[0.5555555555555556, 0.2222222222222222, 0.0, 0.0, 0.0, 0.0, 0.2222222222222222, 0.0]"
"('HH Gibbs', 'Mohammad Asif')","[0.5, 0.25, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0]"
"('HH Gibbs', 'MF Maharoof')","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"('Shahid Afridi', 'MF Maharoof')","[0.5, 0.4, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0]"
"('Shahid Afridi', 0)","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
"('HH Gibbs', 0)","[0.5128205128205128, 0.2905982905982906, 0.06837606837606838, 0.0, 0.07692307692307693, 0.0, 0.05128205128205128, 0.05982905982905983]"
"('HH Gibbs', 2)","[0.42857142857142855, 0.37142857142857144, 0.0380952380952381, 0.009523809523809525, 0.11428571428571428, 0.0, 0.0380952380952381, 0.05714285714285714]"
"('SB Styris', 0)","[0.3333333333333333, 0.5, 0.16666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0]"
"('SB Styris', 'MF Maharoof')","[0.2857142857142857, 0.7142857142857143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14285714285714285]"
"('Y Venugopal Rao', 'MF Maharoof')","[0.42857142857142855, 0.2857142857142857, 0.0, 0.0, 0.14285714285714285, 0.0, 0.14285714285714285, 0.07142857142857142]"
"('Y Venugopal Rao', 'Mohammad Asif')","[0.2857142857142857, 0.42857142857142855, 0.14285714285714285, 0.0, 0.14285714285714285, 0.0, 0.0, 0.0]"
"('SB Styris', 'Mohammad Asif')","[0.0, 0.5714285714285714, 0.14285714285714285, 0.0, 0.2857142857142857, 0.0, 0.0, 0.0]"
"('DB Ravi Teja', 'GD McGrath')","[0.0, 0.75, 0.0, 0.0, 0.0, 0.0, 0.25, 0.0]"
"('Y Venugopal Rao', 'GD McGrath')","[0.6875, 0.0625, 0.125, 0.0, 0.125, 0.0, 0.0, 0.0625]"
"(5, 'GD McGrath')","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"('PP Ojha', 0)","[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2]"
"('PM Sarvesh Kumar', 0)","[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"('DP Vijaykumar', 0)","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"(5, 'A Chandila')","[0.875, 0.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125]"
"('AC Gilchrist', 'A Chandila')","[0.5555555555555556, 0.4444444444444444, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"(5, 'S Sreesanth')","[0.5625, 0.25, 0.0, 0.0625, 0.125, 0.0, 0.0, 0.125]"
"('AC Gilchrist', 'S Sreesanth')","[0.3548387096774194, 0.2903225806451613, 0.03225806451612903, 0.03225806451612903, 0.1935483870967742, 0.0, 0.0967741935483871, 0.06451612903225806]"
"(1, 'S Sreesanth')","[0.4520547945205479, 0.273972602739726, 0.0547945205479452, 0.0, 0.1643835616438356, 0.0, 0.0547945205479452, 0.0]"
"(1, 'A Chandila')","[0.5714285714285714, 0.2857142857142857, 0.047619047619047616, 0.0, 0.047619047619047616, 0.0, 0.047619047619047616, 0.0]"
"('DJ Hussey', 'A Chandila')","[0.25, 0.5, 0.0, 0.0, 0.0, 0.0, 0.25, 0.0]"
"('DJ Hussey', 'S Sreesanth')","[0.35294117647058826, 0.4117647058823529, 0.0, 0.0, 0.17647058823529413, 0.0, 0.058823529411764705, 0.058823529411764705]"
"('DJ Hussey', 'KK Cooper')","[0.14285714285714285, 0.2857142857142857, 0.2857142857142857, 0.0, 0.2857142857142857, 0.0, 0.0, 0.0]"
"('DJ Hussey', 'SK Trivedi')","[0.35714285714285715, 0.39285714285714285, 0.10714285714285714, 0.0, 0.10714285714285714, 0.0, 0.03571428571428571, 0.14285714285714285]"
"(2, 'S Sreesanth')","[0.4745762711864407, 0.3050847457627119, 0.05084745762711865, 0.01694915254237288, 0.13559322033898305, 0.0, 0.01694915254237288, 0.05084745762711865]"
"('Azhar Mahmood', 3)","[0.3870967741935484, 0.41935483870967744, 0.03225806451612903, 0.0, 0.0967741935483871, 0.0, 0.06451612903225806, 0.06451612903225806]"
"('Azhar Mahmood', 'SK Trivedi')","[0.3333333333333333, 0.4, 0.06666666666666667, 0.0, 0.13333333333333333, 0.0, 0.06666666666666667, 0.0]"
"('Azhar Mahmood', 'KK Cooper')","[0.6, 0.2, 0.0, 0.0, 0.2, 0.0, 0.0, 0.2]"
"('RJ Harris', 3)","[0.36363636363636365, 0.36363636363636365, 0.09090909090909091, 0.0, 0.09090909090909091, 0.0, 0.09090909090909091, 0.09090909090909091]"
"('P Awana', 3)","[0.25, 0.75, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25]"
"(1, 'RJ Harris')","[0.48, 0.26, 0.08, 0.0, 0.18, 0.0, 0.0, 0.04]"
"(4, 'RJ Harris')","[0.4902597402597403, 0.25, 0.07792207792207792, 0.003246753246753247, 0.1461038961038961, 0.0, 0.032467532467532464, 0.06493506493506493]"
"('R Dravid', 'P Awana')","[0.3333333333333333, 0.4444444444444444, 0.1111111111111111, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0]"
"('R Dravid', 5)","[0.49142857142857144, 0.3028571428571429, 0.04, 0.005714285714285714, 0.15428571428571428, 0.0, 0.005714285714285714, 0.045714285714285714]"
"('BJ Hodge', 5)","[0.43548387096774194, 0.4032258064516129, 0.016129032258064516, 0.0, 0.11290322580645161, 0.0, 0.03225806451612903, 0.016129032258064516]"
"('BJ Hodge', 'Azhar Mahmood')","[0.3076923076923077, 0.3076923076923077, 0.3076923076923077, 0.0, 0.0, 0.0, 0.07692307692307693, 0.0]"
"('BJ Hodge', 'P Awana')","[0.375, 0.5, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0]"
"('BJ Hodge', 'RJ Harris')","[0.5333333333333333, 0.13333333333333333, 0.06666666666666667, 0.0, 0.2, 0.0, 0.06666666666666667, 0.13333333333333333]"
"(1, 'Azhar Mahmood')","[0.45614035087719296, 0.2982456140350877, 0.07017543859649122, 0.0, 0.12280701754385964, 0.0, 0.05263157894736842, 0.05263157894736842]"
"('JD Ryder', 'AG Murtaza')","[0.5555555555555556, 0.2222222222222222, 0.1111111111111111, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0]"
"('JD Ryder', 'SL Malinga')","[0.75, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0]"
"('TD Paine', 'SL Malinga')","[0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"('TD Paine', 'AG Murtaza')","[0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"('JD Ryder', 'AN Ahmed')","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333]"
"('TD Paine', 'AN Ahmed')","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"('M Manhas', 'AN Ahmed')","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
"('TD Paine', 'MM Patel')","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]"
"('MD Mishra', 'MM Patel')","[0.25, 0.25, 0.25, 0.0, 0.25, 0.0, 0.0, 0.0]"
"('MD Mishra', 'AN Ahmed')","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"('MD Mishra', 1)","[0.4642857142857143, 0.35714285714285715, 0.10714285714285714, 0.0, 0.03571428571428571, 0.0, 0.03571428571428571, 0.03571428571428571]"
"('MD Mishra', 'AG Murtaza')","[0.6666666666666666, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333]"
"('M Kartik', 'AG Murtaza')","[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"(4, 'AG Murtaza')","[0.34210526315789475, 0.42105263157894735, 0.039473684210526314, 0.0, 0.09210526315789473, 0.0, 0.10526315789473684, 0.039473684210526314]"
"('M Kartik', 'SL Malinga')","[0.42857142857142855, 0.5714285714285714, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14285714285714285]"
"('M Kartik', 'AN Ahmed')","[0.0, 0.6666666666666666, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0]"
"('M Kartik', 'JEC Franklin')","[0.3333333333333333, 0.6666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"('WD Parnell', 'JEC Franklin')","[0.4, 0.2, 0.2, 0.0, 0.2, 0.0, 0.0, 0.2]"
"('WD Parnell', 'AG Murtaza')","[0.3333333333333333, 0.6666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"('R Sharma', 'AG Murtaza')","[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"('R Sharma', 'JEC Franklin')","[0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0]"
"('R Sharma', 'SL Malinga')","[0.5454545454545454, 0.2727272727272727, 0.0, 0.0, 0.18181818181818182, 0.0, 0.0, 0.0]"
"('SB Wagh', 'SL Malinga')","[0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5]"
"('AC Thomas', 'SL Malinga')","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"('R Sharma', 'MM Patel')","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]"
"('JEC Franklin', 'AC Thomas')","[0.6666666666666666, 0.0, 0.16666666666666666, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0]"
"('SR Tendulkar', 'SB Wagh')","[0.5555555555555556, 0.1111111111111111, 0.1111111111111111, 0.0, 0.2222222222222222, 0.0, 0.0, 0.0]"
"('JEC Franklin', 'SB Wagh')","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]"
"(4, 'SB Wagh')","[0.5555555555555556, 0.25, 0.08333333333333333, 0.0, 0.05555555555555555, 0.0, 0.05555555555555555, 0.05555555555555555]"
"('SR Tendulkar', 'AC Thomas')","[0.8181818181818182, 0.09090909090909091, 0.0, 0.0, 0.09090909090909091, 0.0, 0.0, 0.0]"
"(4, 'AC Thomas')","[0.37735849056603776, 0.4056603773584906, 0.08490566037735849, 0.0, 0.09433962264150944, 0.0, 0.03773584905660377, 0.04716981132075472]"
"(4, 'M Kartik')","[0.3787465940054496, 0.4359673024523161, 0.08446866485013624, 0.005449591280653951, 0.0681198910081744, 0.0, 0.027247956403269755, 0.02997275204359673]"
"('SR Tendulkar', 'M Kartik')","[0.3142857142857143, 0.5428571428571428, 0.08571428571428572, 0.0, 0.02857142857142857, 0.0, 0.02857142857142857, 0.02857142857142857]"
"(4, 'WD Parnell')","[0.467680608365019, 0.33460076045627374, 0.04182509505703422, 0.0, 0.13688212927756654, 0.0, 0.019011406844106463, 0.04182509505703422]"
"('SR Tendulkar', 'WD Parnell')","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"(4, 'R Sharma')","[0.34202898550724636, 0.4753623188405797, 0.03768115942028986, 0.005797101449275362, 0.08115942028985507, 0.0, 0.057971014492753624, 0.02608695652173913]"
"('SR Tendulkar', 'R Sharma')","[0.4666666666666667, 0.3333333333333333, 0.0, 0.0, 0.13333333333333333, 0.0, 0.06666666666666667, 0.13333333333333333]"
"('SR Tendulkar', 'JD Ryder')","[0.25, 0.375, 0.25, 0.0, 0.125, 0.0, 0.0, 0.0]"
"('SR Tendulkar', 1)","[0.43258426966292135, 0.3595505617977528, 0.0449438202247191, 0.0056179775280898875, 0.15168539325842698, 0.0, 0.0056179775280898875, 0.033707865168539325]"
"('A Symonds', 'WD Parnell')","[0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0]"
"('A Symonds', 'AC Thomas')","[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"('A Symonds', 'R Sharma')","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"('A Symonds', 'M Kartik')","[0.4090909090909091, 0.45454545454545453, 0.09090909090909091, 0.0, 0.045454545454545456, 0.0, 0.0, 0.0]"
"(0, 'BE Hendricks')","[0.0, 0.5, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]"
"('J Botha', 1)","[0.41025641025641024, 0.38461538461538464, 0.1282051282051282, 0.0, 0.07692307692307693, 0.0, 0.0, 0.02564102564102564]"
"(2, 'BE Hendricks')","[0.3684210526315789, 0.3684210526315789, 0.0, 0.0, 0.2631578947368421, 0.0, 0.0, 0.0]"
"('J Botha', 'BE Hendricks')","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
"(5, 'BE Hendricks')","[0.25, 0.75, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"(3, 1)","[0.48, 0.30666666666666664, 0.04888888888888889, 0.0, 0.10222222222222223, 0.0, 0.06222222222222222, 0.09333333333333334]"
"('MEK Hussey', 0)","[0.43014705882352944, 0.39338235294117646, 0.0625, 0.014705882352941176, 0.0661764705882353, 0.0, 0.03308823529411765, 0.04779411764705882]"
"(4, 'DT Christian')","[0.3674911660777385, 0.3957597173144876, 0.0706713780918728, 0.0, 0.10954063604240283, 0.0, 0.05653710247349823, 0.05653710247349823]"
"('MEK Hussey', 'DT Christian')","[0.2222222222222222, 0.5555555555555556, 0.2222222222222222, 0.0, 0.0, 0.0, 0.0, 0.0]"
"('MEK Hussey', 'PP Ojha')","[0.3684210526315789, 0.47368421052631576, 0.10526315789473684, 0.0, 0.05263157894736842, 0.0, 0.0, 0.05263157894736842]"
"('MEK Hussey', 'Harmeet Singh')","[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16666666666666666]"
"('S Badrinath', 'PP Ojha')","[0.2692307692307692, 0.6153846153846154, 0.038461538461538464, 0.0, 0.038461538461538464, 0.0, 0.038461538461538464, 0.11538461538461539]"
"('S Anirudha', 'PP Ojha')","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0]"
"('S Sohal', 2)","[0.5, 0.19444444444444445, 0.1111111111111111, 0.0, 0.09722222222222222, 0.013888888888888888, 0.08333333333333333, 0.05555555555555555]"
"('S Sohal', 'DE Bollinger')","[0.25, 0.25, 0.0, 0.0, 0.25, 0.0, 0.25, 0.0]"
"('S Sohal', 'S Randiv')","[0.5, 0.16666666666666666, 0.0, 0.0, 0.16666666666666666, 0.0, 0.16666666666666666, 0.0]"
"('S Sohal', 3)","[0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333]"
"('B Chipli', 3)","[0.2, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"('B Chipli', 'S Randiv')","[0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0]"
"('KC Sangakkara', 'S Randiv')","[0.25, 0.25, 0.25, 0.0, 0.25, 0.0, 0.0, 0.0]"
"('KC Sangakkara', 3)","[0.5882352941176471, 0.23529411764705882, 0.0, 0.0, 0.11764705882352941, 0.0, 0.058823529411764705, 0.11764705882352941]"
"('B Chipli', 2)","[0.3770491803278688, 0.36065573770491804, 0.03278688524590164, 0.01639344262295082, 0.18032786885245902, 0.0, 0.03278688524590164, 0.06557377049180328]"
"('CL White', 'DE Bollinger')","[0.3333333333333333, 0.6666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"('KC Sangakkara', 'DE Bollinger')","[0.5, 0.3333333333333333, 0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.16666666666666666]"
"('DT Christian', 2)","[0.39285714285714285, 0.48214285714285715, 0.05357142857142857, 0.0, 0.03571428571428571, 0.0, 0.03571428571428571, 0.07142857142857142]"
"(5, 'DE Bollinger')","[0.6666666666666666, 0.16666666666666666, 0.16666666666666666, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333]"
"('MEK Hussey', 2)","[0.44144144144144143, 0.36936936936936937, 0.04954954954954955, 0.009009009009009009, 0.11261261261261261, 0.0, 0.018018018018018018, 0.04504504504504504]"
"(4, 'DL Vettori')","[0.3719298245614035, 0.41754385964912283, 0.07017543859649122, 0.0, 0.08771929824561403, 0.0, 0.05263157894736842, 0.03508771929824561]"
"('MEK Hussey', 'DL Vettori')","[0.3888888888888889, 0.3888888888888889, 0.05555555555555555, 0.0, 0.1111111111111111, 0.0, 0.05555555555555555, 0.0]"
"('MEK Hussey', 'JJ van der Wath')","[0.16666666666666666, 0.4166666666666667, 0.08333333333333333, 0.08333333333333333, 0.25, 0.0, 0.0, 0.0]"
"(4, 'JJ van der Wath')","[0.4117647058823529, 0.14705882352941177, 0.0, 0.0, 0.29411764705882354, 0.0, 0.14705882352941177, 0.0]"
"('MEK Hussey', 'TM Dilshan')","[0.2857142857142857, 0.5, 0.0, 0.0, 0.21428571428571427, 0.0, 0.0, 0.0]"
"(4, 'R Ninan')","[0.26666666666666666, 0.4, 0.06666666666666667, 0.0, 0.13333333333333333, 0.0, 0.13333333333333333, 0.13333333333333333]"
"('MEK Hussey', 'R Ninan')","[0.2, 0.6, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0]"
"(0, 'JJ van der Wath')","[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]"
"('S Badrinath', 'JJ van der Wath')","[0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333]"
"('AUK Pathan', 2)","[0.5, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.16666666666666666, 0.16666666666666666]"
"(0, 'S Randiv')","[0.16666666666666666, 0.5833333333333334, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0]"
"(0, 3)","[0.32459016393442625, 0.35737704918032787, 0.07213114754098361, 0.006557377049180328, 0.14098360655737704, 0.0, 0.09836065573770492, 0.022950819672131147]"
"(1, 'S Randiv')","[0.3333333333333333, 0.6666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333]"
"('CA Pujara', 2)","[0.45454545454545453, 0.4090909090909091, 0.030303030303030304, 0.0, 0.10606060606060606, 0.0, 0.0, 0.045454545454545456]"
"('CA Pujara', 'S Randiv')","[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]"
"('JJ van der Wath', 'S Randiv')","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"('JJ van der Wath', 2)","[0.4, 0.4, 0.0, 0.0, 0.1, 0.0, 0.1, 0.0]"
"('DL Vettori', 2)","[0.3181818181818182, 0.5, 0.045454545454545456, 0.0, 0.09090909090909091, 0.0, 0.045454545454545456, 0.045454545454545456]"
"('S Sohal', 'SL Malinga')","[0.75, 0.0, 0.0625, 0.0, 0.1875, 0.0, 0.0, 0.0]"
"('SM Katich', 0)","[0.45454545454545453, 0.36363636363636365, 0.09090909090909091, 0.0, 0.0, 0.0, 0.09090909090909091, 0.09090909090909091]"
"('S Sohal', 0)","[0.5238095238095238, 0.25396825396825395, 0.031746031746031744, 0.0, 0.12698412698412698, 0.0, 0.06349206349206349, 0.047619047619047616]"
"('KC Sangakkara', 'RR Raje')","[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"(4, 'RR Raje')","[0.2857142857142857, 0.4857142857142857, 0.05714285714285714, 0.0, 0.11428571428571428, 0.0, 0.05714285714285714, 0.0]"
"('KC Sangakkara', 5)","[0.40310077519379844, 0.40310077519379844, 0.05426356589147287, 0.0, 0.12403100775193798, 0.0, 0.015503875968992248, 0.046511627906976744]"
"('WA Mota', 5)","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"('WA Mota', 0)","[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16666666666666666]"
"('K Goel', 0)","[0.45454545454545453, 0.4090909090909091, 0.0, 0.0, 0.13636363636363635, 0.0, 0.0, 0.0]"
"('K Goel', 5)","[0.6, 0.26666666666666666, 0.06666666666666667, 0.0, 0.03333333333333333, 0.0, 0.03333333333333333, 0.03333333333333333]"
"('LA Pomersbach', 5)","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"('LA Pomersbach', 4)","[0.5714285714285714, 0.2857142857142857, 0.14285714285714285, 0.0, 0.0, 0.0, 0.0, 0.14285714285714285]"
"('B Lee', 4)","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"('K Goel', 4)","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"('K Goel', 'ST Jayasuriya')","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"('B Lee', 'ST Jayasuriya')","[0.75, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"('B Lee', 'SL Malinga')","[0.6666666666666666, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333]"
"('K Goel', 'SL Malinga')","[0.7272727272727273, 0.18181818181818182, 0.0, 0.0, 0.09090909090909091, 0.0, 0.0, 0.18181818181818182]"
"('S Sreesanth', 'SL Malinga')","[0.8333333333333334, 0.16666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"('S Sreesanth', 5)","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"('ST Jayasuriya', 'B Lee')","[0.9285714285714286, 0.0, 0.0, 0.0, 0.07142857142857142, 0.0, 0.0, 0.14285714285714285]"
"(1, 'B Lee')","[0.5961538461538461, 0.28846153846153844, 0.019230769230769232, 0.0, 0.09615384615384616, 0.0, 0.0, 0.038461538461538464]"
"('SR Tendulkar', 'B Lee')","[0.1875, 0.5, 0.125, 0.0, 0.1875, 0.0, 0.0, 0.0]"
"('SR Tendulkar', 'K Goel')","[0.2857142857142857, 0.2857142857142857, 0.0, 0.14285714285714285, 0.2857142857142857, 0.0, 0.0, 0.0]"
"(1, 'K Goel')","[0.5714285714285714, 0.2857142857142857, 0.14285714285714285, 0.0, 0.0, 0.0, 0.0, 0.0]"
"('RE van der Merwe', 5)","[0.5, 0.3333333333333333, 0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.08333333333333333]"
"('V Sehwag', 5)","[0.44274809160305345, 0.2900763358778626, 0.061068702290076333, 0.0, 0.17557251908396945, 0.0, 0.030534351145038167, 0.05343511450381679]"
"('RE van der Merwe', 'P Awana')","[0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16666666666666666]"
"('V Sehwag', 'P Awana')","[0.5, 0.3333333333333333, 0.08333333333333333, 0.0, 0.08333333333333333, 0.0, 0.0, 0.16666666666666666]"
"('V Sehwag', 'Harmeet Singh')","[0.7058823529411765, 0.17647058823529413, 0.0, 0.0, 0.058823529411764705, 0.0, 0.058823529411764705, 0.11764705882352941]"
