Royal Challengers Bangalore,CH Morris
Royal Challengers Bangalore,CR Brathwaite
Royal Challengers Bangalore,A Mishra
Royal Challengers Bangalore,W Jaffer
Royal Challengers Bangalore,R Dravid
Royal Challengers Bangalore,MV Boucher
Royal Challengers Bangalore,RE van der Merwe
Royal Challengers Bangalore,D du Preez
Royal Challengers Bangalore,R Vinay Kumar
Royal Challengers Bangalore,A Kumble
Royal Challengers Bangalore,LRPL Taylor
Royal Challengers Bangalore,KP Pietersen
Royal Challengers Bangalore,R Bishnoi
Royal Challengers Bangalore,JD Ryder
Royal Challengers Bangalore,B Akhil
Royal Challengers Bangalore,PA Patel
Royal Challengers Bangalore,Yuvraj Singh
Royal Challengers Bangalore,S Rana
Royal Challengers Bangalore,AN Ahmed
Royal Challengers Bangalore,Mohammed Siraj
Royal Challengers Bangalore,S Kaul
Royal Challengers Bangalore,Rashid Khan
Royal Challengers Bangalore,GJ Maxwell
Royal Challengers Bangalore,S Nadeem
Royal Challengers Bangalore,TG Southee
Royal Challengers Bangalore,JJ Bumrah
Royal Challengers Bangalore,MJ McClenaghan
Royal Challengers Bangalore,HH Pandya
Royal Challengers Bangalore,Harbhajan Singh
Royal Challengers Bangalore,J Suchith
Royal Challengers Bangalore,Sandeep Sharma
Royal Challengers Bangalore,BE Hendricks
Royal Challengers Bangalore,Anureet Singh
Royal Challengers Bangalore,AR Patel
Royal Challengers Bangalore,Gurkeerat Singh
Royal Challengers Bangalore,TM Dilshan
Royal Challengers Bangalore,AUK Pathan
Royal Challengers Bangalore,SS Tiwary
Royal Challengers Bangalore,CA Pujara
Royal Challengers Bangalore,JJ van der Wath
Royal Challengers Bangalore,DL Vettori
Royal Challengers Bangalore,KH Pandya
Royal Challengers Bangalore,J Arunkumar
Royal Challengers Bangalore,S Chanderpaul
Royal Challengers Bangalore,CL White
Royal Challengers Bangalore,SL Malinga
Royal Challengers Bangalore,DJ Bravo
Royal Challengers Bangalore,AM Nayar
Royal Challengers Bangalore,SR Tendulkar
Royal Challengers Bangalore,JA Morkel
Royal Challengers Bangalore,NLTC Perera
Royal Challengers Bangalore,R Ashwin
Royal Challengers Bangalore,R Bhatia
Royal Challengers Bangalore,Ankit Sharma
Royal Challengers Bangalore,M Ashwin
Royal Challengers Bangalore,A Nehra
Royal Challengers Bangalore,AG Murtaza
Royal Challengers Bangalore,WD Parnell
Royal Challengers Bangalore,MJ Clarke
Royal Challengers Bangalore,SC Ganguly
Royal Challengers Bangalore,KP Appanna
Royal Challengers Bangalore,BCJ Cutting
Royal Challengers Bangalore,S Aravind
Royal Challengers Bangalore,J Syed Mohammad
Royal Challengers Bangalore,DP Nannes
Royal Challengers Bangalore,PJ Sangwan
Royal Challengers Bangalore,IC Pandey
Royal Challengers Bangalore,MM Sharma
Royal Challengers Bangalore,SK Raina
Royal Challengers Bangalore,M Kartik
Royal Challengers Bangalore,AB Dinda
Royal Challengers Bangalore,AD Mathews
Royal Challengers Bangalore,KM Jadhav
Royal Challengers Bangalore,P Negi
Royal Challengers Bangalore,AF Milne
Royal Challengers Bangalore,S Badree
Royal Challengers Bangalore,YS Chahal
Royal Challengers Bangalore,PV Tambe
Royal Challengers Bangalore,JP Faulkner
Royal Challengers Bangalore,R Tewatia
Royal Challengers Bangalore,LJ Wright
Royal Challengers Bangalore,RV Gomez
Royal Challengers Bangalore,MG Johnson
Royal Challengers Bangalore,BB Sran
Royal Challengers Bangalore,DJ Hooda
Royal Challengers Bangalore,Mustafizur Rahman
Royal Challengers Bangalore,CK Langeveldt
Royal Challengers Bangalore,A Mithun
Royal Challengers Bangalore,LA Pomersbach
Royal Challengers Bangalore,M Kaif
Royal Challengers Bangalore,KB Arun Karthik
Royal Challengers Bangalore,NJ Maddinson
Royal Challengers Bangalore,KK Nair
Royal Challengers Bangalore,JD Unadkat
Royal Challengers Bangalore,Mandeep Singh
Royal Challengers Bangalore,KD Karthik
Royal Challengers Bangalore,SN Khan
Royal Challengers Bangalore,TS Mills
Royal Challengers Bangalore,A Choudhary
Royal Challengers Bangalore,MP Stoinis
Royal Challengers Bangalore,Swapnil Singh
Royal Challengers Bangalore,A Ashish Reddy
Royal Challengers Bangalore,DT Christian
Royal Challengers Bangalore,R Rampaul
Royal Challengers Bangalore,D Wiese
Royal Challengers Bangalore,GB Hogg
Royal Challengers Bangalore,MS Bisla
Royal Challengers Bangalore,RR Rossouw
Royal Challengers Bangalore,HV Patel
Royal Challengers Bangalore,MA Starc
Royal Challengers Bangalore,SB Jakati
Royal Challengers Bangalore,VY Mahesh
Royal Challengers Bangalore,DS Kulkarni
Royal Challengers Bangalore,DR Smith
Royal Challengers Bangalore,L Balaji
Royal Challengers Bangalore,P Awana
Royal Challengers Bangalore,Karanveer Singh
Royal Challengers Bangalore,GH Vihari
Royal Challengers Bangalore,I Sharma
Royal Challengers Bangalore,SP Goswami
Royal Challengers Bangalore,Misbah-ul-Haq
Royal Challengers Bangalore,SM Pollock
Royal Challengers Bangalore,CRD Fernando
Royal Challengers Bangalore,ST Jayasuriya
Royal Challengers Bangalore,BW Hilfenhaus
Royal Challengers Bangalore,PJ Cummins
Royal Challengers Bangalore,Mohammed Shami
Royal Challengers Bangalore,AL Menaria
Royal Challengers Bangalore,ND Doshi
Royal Challengers Bangalore,VR Aaron
Royal Challengers Bangalore,M Muralitharan
Royal Challengers Bangalore,YV Takawale
Royal Challengers Bangalore,MJ Henry
Royal Challengers Bangalore,Basil Thampi
Royal Challengers Bangalore,RP Singh
Royal Challengers Bangalore,KA Pollard
Royal Challengers Bangalore,JEC Franklin
Royal Challengers Bangalore,JO Holder
Royal Challengers Bangalore,Parvez Rasool
Royal Challengers Bangalore,S Sreesanth
Royal Challengers Bangalore,RR Powar
Royal Challengers Bangalore,VRV Singh
Royal Challengers Bangalore,SW Tait
Royal Challengers Bangalore,AA Noffke
Royal Challengers Bangalore,SB Joshi
Royal Challengers Bangalore,A Mukund
Royal Challengers Bangalore,AD Russell
Royal Challengers Bangalore,Pankaj Singh
Royal Challengers Bangalore,T Henderson
Royal Challengers Bangalore,AC Voges
Royal Challengers Bangalore,A Zampa
Royal Challengers Bangalore,PP Ojha
Royal Challengers Bangalore,K Upadhyay
Royal Challengers Bangalore,MR Marsh
Royal Challengers Bangalore,T Shamsi
Royal Challengers Bangalore,R Shukla
Royal Challengers Bangalore,B Chipli
Royal Challengers Bangalore,AB McDonald
Royal Challengers Bangalore,Vishnu Vinod
Royal Challengers Bangalore,RR Raje
Royal Challengers Bangalore,DJ Thornely
Royal Challengers Bangalore,FH Edwards
Royal Challengers Bangalore,SB Styris
Royal Challengers Bangalore,R Dhawan
Royal Challengers Bangalore,JP Duminy
Royal Challengers Bangalore,Imran Tahir
Royal Challengers Bangalore,SJ Srivastava
Royal Challengers Bangalore,J Theron
Royal Challengers Bangalore,BA Stokes
Royal Challengers Bangalore,Washington Sundar
Royal Challengers Bangalore,SN Thakur
Royal Challengers Bangalore,VH Zol
Royal Challengers Bangalore,RA Tripathi
Royal Challengers Bangalore,GR Napier
Royal Challengers Bangalore,JDS Neesham
Royal Challengers Bangalore,DJG Sammy
Royal Challengers Bangalore,EJG Morgan
Royal Challengers Bangalore,S Sriram
Royal Challengers Bangalore,Sohail Tanvir
